gene,mean_D14,mean_Sham,effect_D14_vs_Sham,log2fc_proxy_D14_vs_Sham,pvalue_D14_vs_Sham
Gm9399,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Gm13537,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Gm14970,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Gm17108,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Ube2l3-ps1,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
4933429H19Rik,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Gm20512,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Gm49484,0.0002967359050445101,0.0,0.0002967359050445101,8.217889401630002,0.37390096630005887
Ikzf3,0.0002967359050445098,0.0,0.0002967359050445098,8.21788940163,0.37390096630005887
Gm37730,0.0002967359050445098,0.0,0.0002967359050445098,8.21788940163,0.37390096630005887
Rdh12,0.0002967359050445104,4.799338506691707e-18,0.00029673590504450555,8.21788940162308,0.3739009663000659
Tkfc,0.0005806881767777258,0.00028397812842839866,0.00029671004834932714,1.0293947814583642,0.6627198980062327
Gm10790,0.001461354983886302,0.0011647707933156548,0.0002965841905706473,0.32700940268344575,0.8705958767411625
Cd2,0.000773849247540254,0.0004775034482918203,0.0002963457992484337,0.695386329655428,0.754252127133451
Thy1,0.0005719028033723764,0.00027558298504882177,0.00029631981832355466,1.050577990411054,0.5294011362768886
Igfbp2,0.00029609181339153263,0.0,0.00029609181339153263,8.214765040851237,0.37390096630005887
Zfp866,0.009302792340293626,0.00900682769530738,0.00029596464498624596,0.04663966502618253,0.9376915683412198
Gm7517,0.0005807704045987974,0.0002849002849002849,0.0002958701196985125,1.0249378489527052,0.6638011898002816
2610037D02Rik,0.0037719456631531262,0.00347613331279948,0.00029581235035364617,0.11779294218085558,0.9129104976287062
Mki67,0.0008207320689309338,0.0005249405219687601,0.0002957915469621737,0.6437684145488515,0.7512669822812212
Apol7d,0.0005804491548971606,0.0002849002849002849,0.00029554886999687567,1.024140982429205,0.6639945465935116
Gm49459,0.0005802903569229807,0.0002849002849002849,0.0002953900720226958,1.0237469181543644,0.6640902087326145
Gm12420,0.0005801561574935989,0.0002849002849002849,0.000295255872593314,1.023413812330194,0.6641710953796223
Gm4862,0.0005799593159580552,0.0002849002849002849,0.0002950590310577703,1.022925078953222,0.6642898099408296
Gm14845,0.00029499128703582196,0.0,0.00029499128703582196,8.209410898280233,0.37390096630005887
Gm49539,0.00029497319759846317,0.0,0.00029497319759846317,8.209322725620368,0.37390096630005887
Gm8864,0.0005797920915463757,0.0002849002849002849,0.00029489180664609083,1.0225097511480594,0.6643907292097952
S1pr3,0.00029486085831643765,0.0,0.00029486085831643765,8.208775033829394,0.3739009663000589
Des,0.00029462679824338245,0.0,0.00029462679824338245,8.20763324390175,0.37390096630005876
Amd-ps6,0.0005793985281811725,0.0002849002849002849,0.0002944982432808876,1.0215318032946241,0.6646284852621065
Gm12736,0.00029448578478993766,0.0,0.00029448578478993766,8.206944916771922,0.37390096630005887
Dhfr,0.005256847946131642,0.004962440373972724,0.00029440757215891834,0.08313195935087951,0.92563674257647
Gm2423,0.0002943996476150801,0.0,0.0002943996476150801,8.20652429487445,0.37390096630005887
Gm10356,0.0033638717107034297,0.0030695165919606324,0.00029435511874279733,0.13207010270268751,0.9416524980005578
Slc6a20a,0.00029435139345819256,0.0,0.00029435139345819256,8.206288608339316,0.37390096630005887
1700109H08Rik,0.00029427887042090563,0.0,0.00029427887042090563,8.205934313501517,0.37390096630005887
1700028B04Rik,0.0002940771907059119,0.0,0.0002940771907059119,8.204948595372587,0.37390096630005887
Gm4130,0.00029405714390615963,0.0,0.00029405714390615963,8.204850578982407,0.37390096630005887
Gm33370,0.0005794971331743149,0.0002854823953530998,0.0002940147378212151,1.0188424556917388,0.6652845048700929
Gm44640,0.0008207925900372669,0.0005268348433048433,0.0002939577467324236,0.6386877333901173,0.7081868948802363
Gm6906,0.00029387023095340387,0.0,0.00029387023095340387,8.203936370181346,0.37390096630005887
Gm16125,0.0002937686526173249,0.0,0.0002937686526173249,8.203439297931682,0.37390096630005887
Zfp493,0.00029374250765807063,0.0,0.00029374250765807063,8.20331133019968,0.37390096630005876
Gm6655,0.0002937049212003377,0.0,0.0002937049212003377,8.203127341624636,0.37390096630005887
Gm15041,0.00029364558141440174,0.0,0.00029364558141440174,8.202836821077673,0.37390096630005887
Gm30054,0.00029364558141440174,0.0,0.00029364558141440174,8.202836821077673,0.37390096630005887
Gm35323,0.00029359384462891155,0.0,0.00029359384462891155,8.20258347616981,0.37390096630005887
Gm4874,0.0002935342897487712,0.0,0.0002935342897487712,8.202291792491785,0.3739009663000589
Nek5,0.00029348694157163975,0.0,0.00029348694157163975,8.202059851852441,0.37390096630005876
C8g,0.0005782732835260947,0.0002849002849002849,0.0002933729986258098,1.0187320708586791,0.665310138031376
Gm44743,0.00029336230697496853,0.0,0.00029336230697496853,8.201449136231526,0.3739009663000589
Gm12362,0.00029328701619154305,0.0,0.00029328701619154305,8.201080082412247,0.37390096630005887
Rpl23a-ps13,0.00029325415498072314,0.0,0.00029325415498072314,8.20091897658564,0.37390096630005887
Tuba3b,0.0002932128507207825,0.0,0.0002932128507207825,8.20071645222827,0.37390096630005887
Gm48507,0.00029316623346467243,0.0,0.00029316623346467243,8.200487842863463,0.37390096630005887
Dusp27,0.00029304754545542107,0.0,0.00029304754545542107,8.199905637512892,0.37390096630005887
Gm32842,0.00029301521205948427,0.0,0.00029301521205948427,8.199746990397685,0.3739009663000589
4930448K20Rik,0.00029300433861845817,0.0,0.00029300433861845817,8.19969363482667,0.37390096630005887
Gm11386,0.00029297920285505254,0.0,0.00029297920285505254,8.199570287016131,0.37390096630005887
1700084C06Rik,0.00029285388604426767,0.0,0.00029285388604426767,8.198955167018253,0.37390096630005887
Rps27a-ps2,0.00029276744408994156,0.0,0.00029276744408994156,8.198530712107122,0.37390096630005887
Gm43229,0.0002927529555874172,0.0,0.0002927529555874172,8.198459557162519,0.37390096630005887
Gm12013,0.0002926858961803,0.0,0.0002926858961803,8.198130173859994,0.37390096630005887
Gm37784,0.00029266534320109255,0.0,0.00029266534320109255,8.198029206400655,0.37390096630005876
Gm43117,0.0005878568977356646,0.00029525922905334614,0.0002925976686823184,0.9910569796833344,0.6721492069150056
Gm37123,0.0002925415708754166,0.0,0.0002925415708754166,8.197421019682086,0.37390096630005887
Gm13735,0.0002925415708754166,0.0,0.0002925415708754166,8.197421019682086,0.37390096630005887
Gm39321,0.0002924635493166255,0.0,0.0002924635493166255,8.19703750917173,0.37390096630005876
Gm5322,0.00029241122742260355,0.0,0.00029241122742260355,8.196780266774452,0.3739009663000589
Hoga1,0.00029237635405737566,0.0,0.00029237635405737566,8.196608785193312,0.37390096630005887
Rwdd2a,0.0005842565970856093,0.0002918955738688251,0.00029236102321678417,0.9986828997677057,0.6702494116916373
Gm5461,0.0002921584346874804,0.0,0.0002921584346874804,8.195536755998248,0.37390096630005887
Gm37174,0.00029215215181280566,0.0,0.00029215215181280566,8.195505836303653,0.37390096630005887
Gm49170,0.00029214074062130683,0.0,0.00029214074062130683,8.195449677105408,0.37390096630005887
Gm8245,0.00029211942914146913,0.0,0.00029211942914146913,8.19534478863481,0.37390096630005887
Gm12263,0.00029206746354523233,0.0,0.00029206746354523233,8.19508899817235,0.37390096630005876
Gm42067,0.0002920245115396059,0.0,0.0002920245115396059,8.194877541103294,0.37390096630005876
4930473A02Rik,0.00029197106515453593,0.0,0.00029197106515453593,8.194614375857771,0.37390096630005887
Gm5354,0.00029197106515453593,0.0,0.00029197106515453593,8.194614375857771,0.37390096630005887
Thbs2,0.0002919061116405018,0.0,0.0002919061116405018,8.194294485898986,0.37390096630005887
Gm16412,0.000291815481152878,0.0,0.000291815481152878,8.193848020691965,0.37390096630005887
Gm12641,0.00029167800812679825,0.0,0.00029167800812679825,8.193170535253588,0.3739009663000589
Gm6506,0.00029155945520391486,0.0,0.00029155945520391486,8.192586035022543,0.3739009663000589
Gm2976,0.0002915297157483439,0.0,0.0002915297157483439,8.192439373736578,0.37390096630005887
Gm18972,0.0002915257470139252,0.0,0.0002915257470139252,8.192419800640252,0.37390096630005887
Stk4,0.012394846607159971,0.01210332439730343,0.0002915222098565408,0.0343342498861713,0.9557171226803851
Gm43919,0.00029151382843731427,0.0,0.00029151382843731427,8.19236101873183,0.37390096630005887
Scrn1,0.0002914731863265279,0.0,0.0002914731863265279,8.192160555575223,0.3739009663000589
2010320O07Rik,0.0002914638326168273,0.0,0.0002914638326168273,8.192114415392048,0.37390096630005887
Gm14666,0.00029145155218785016,0.0,0.00029145155218785016,8.192053835983646,0.37390096630005876
Gm7229,0.00029144410197253737,0.0,0.00029144410197253737,8.192017082800033,0.37390096630005887
Ckap2l,0.0008132077507299974,0.000521783204842944,0.0002914245458870534,0.6391841618255906,0.6795945454229319
Caskin2,0.032724371963668446,0.03243296606623496,0.0002914058974334832,0.012904141100151294,0.976443256585815
Gm5643,0.00029137836855136647,0.0,0.00029137836855136647,8.191692768034706,0.3739009663000589
Gm8675,0.00029135760056906736,0.0,0.00029135760056906736,8.191590288055135,0.37390096630005887
Gm12247,0.00029132871326083623,0.0,0.00029132871326083623,8.19144773101086,0.3739009663000589
Gm4129,0.0002912956560776347,0.0,0.0002912956560776347,8.191284578611397,0.37390096630005887
Gm20650,0.0002912462758572579,0.0,0.0002912462758572579,8.191040830146717,0.37390096630005887
Ddx11,0.00207384005323468,0.0017826156296700411,0.00029122442356463896,0.21819537819888868,0.8500646285500407
Gm12655,0.000291166582452349,0.0,0.000291166582452349,8.190647364194927,0.3739009663000589
Gm8482,0.00029092082117746735,0.0,0.00029092082117746735,8.189433304137358,0.37390096630005887
Gm48201,0.0005758005054322783,0.0002849002849002849,0.0002909002205319934,1.0125603711492999,0.6668179496751214
Gm7508,0.0002908245932269712,0.0,0.0002908245932269712,8.188957659841721,0.37390096630005887
Gm13394,0.0011454959476504818,0.0008547008547008547,0.0002907950929496271,0.4220528189410321,0.8440011966619227
Rps10-ps4,0.0002907831190912766,0.0,0.0002907831190912766,8.18875260933012,0.37390096630005887
Gm6689,0.002197243574841699,0.001906762212042918,0.00029048136279878124,0.20446989030392454,0.8857659071366334
